text,label,dialect,source,arabic_ratio
"RT @nja7_sunnh: ""مارأيتهﷺيتحرى صيام يوم فضّله على غيره إلاهذااليوم يوم #عاشورا وهذاالشهر يعني شهر رمضان""ابن عباسيتحرى:أي يقصد صومه لتحصيل…",0,levant,ar_sarcasm_hf_train,0.9090909090909091
#ماذا_لو_المدارس_مختلطهكل ممنوع مرغوب اذا من البدايه اتعودنا على هالشي ماكان تصير هالمشاكل كلها,0,egypt,ar_sarcasm_hf_train,1.0
دبارت القط على مول الدار,1,magreb,isemeval_ar_test_A,1.0
"""RT @Paradise__PA: الباقي:هو وحده له البقاء، الدائم الوجود الموصوف بالبقاء الأزلي، غير قابل للفناء فهو الباقي بلا انتهاء""٩٦""اللي يحفظه رتويت…""",0,egypt,arsarcasm_train,0.8938053097345132
#عاجل *الدنمارك تقرر سحب مقاتلات إف-16 من التحالف الذي تقوده #الولايات_المتحدة.#مدري_شرد_اكول#وما_ايامكم_الا_عدد#عايشين_بزمن,0,levant,ar_sarcasm_hf_train,1.0
سوريا: مراسل الميادين: خروج عدد من الحافلات من الأحياء الشرقية لمدينة حلب,0,msa,isemeval_ar_train,1.0
اتمنى ان يحقق الرئيس مرسي وعده بإعادة تشكيل اللجنة التأسيسية حتى يجنب مصر صراعات ستدفع ثمنها غاليا لابد من تطهيرالدولة من الفاسدين والفلول,0,msa,arsarcasm_train,1.0
وش احلى من صدى كلمة حبيبـي .. ❤️,0,msa,arsarcasm_test,1.0
"مصلحة الأرصاد, النشرة خطأ",1,levant,training_generated,1.0
"""نعم ستظل #بنغازي قلب #ليبيا النابض شاء من شاء""",0,msa,arsarcasm_train,1.0
#الرياض_الان أمطار ما شاء الله 🥸,0,msa,arsarcasm_test,1.0
الى كل مشجعي المايسترو روجير فيدرر في شتى بقاع الأرض الي ما صوته إلى الآن رجاءً يصوت له على الرابط في التغريدة السابقة و شكراً ❤️,0,msa,isemeval_ar_train,1.0
البنك سخي، يعطيك قلم مجاني لما تفتح حساب,1,egyptian,training_generated,1.0
شكرًا دونالد ترامب لاجتهادك العالي وهمتك الواضحة لضمان نجاح هيلاريولأدائك التمثيلي العالي الذي يوضحبرنامجك الانتخابي في الصعود الى الأسفل,1,levant,ar_sarcasm_hf_train,1.0
"دانكن دونتس, القهوة باردة",1,gulf,training_generated,1.0
الضمان الصحي وسع قائمة الأدوية، الدواء لما تروح تلاقيه مقطوع,1,egyptian,training_generated,1.0
"المدرسة الابتدائية الجديدة, المدخل ضيق",1,egyptian,training_generated,1.0
لازم يعطون المواطنين بدل كشخة او على الاقل بانميرا لكل مواطن. مايصير كويتي بديرته ماعنده بورش حرام عليكم!,1,gulf,arsarcasm_test,1.0
"""RT @ksa_ajel: المالية: إدراج إصدارات الدين العام وتداولها عبر السوق المالية السعودية #مال و #اعمال #تداول https://t.co/brevELLDSJ""",0,msa,arsarcasm_train,0.7326732673267327
اليمين المتطرف خسر ف النمسا يلا :D @ebrahimo_,0,levant,ar_sarcasm_hf_train,0.7428571428571429
"""RT @kdriyadh: الثاني أن سقوط الأسد سيفتح الباب أمام الإخوان ليكونوا طرفا في حكم سوريا. الأمر الذي قد يعطي دفعة لإخوان مصر، ويشكل ضغطا على ا…""",0,msa,arsarcasm_train,0.9099099099099099
"""#نصر_الله: #سورية هي العقد الأساس في محور المقاومة || https://t.co/WauI93mSQQ""",0,msa,arsarcasm_train,0.7090909090909091
"""دسمان | فيديو مؤلم لطفلة سورية جريحة تنادي والدها - https://t.co/dG8DlOAOUN""",0,msa,arsarcasm_train,0.7017543859649122
مدينة #السادات كانت كل المباني فيها تقريباً (مباني المدينة أو الجهاز) عليها سخانات شمسية,0,msa,arsarcasm_train,1.0
"""الممثل الأمريكي روبرت دي نيرو.. يصف #دونالد_ترامب بالكلب التافه ،، https://t.co/B4R6Oqiypv""",0,msa,arsarcasm_train,0.7681159420289855
ههههههههه و العريفي يقول الملائكه ستهزم الحوثي ههههههه الاخواني و الخليجي الوهابي,1,msa,arsarcasm_test,1.0
"مركز التكوين, المعلمون بلا شهادات",1,algerian,training_generated,1.0
وصلنا للزراعة والصناعة واهم شي انتاج الزيت والزيتون!!!! الا الزيتون لا لا مش صاحي #AssadSpeech #syria,1,msa,arsarcasm_test,0.8
#ماذا_لو_المدارس_مختلطه يليل الهاشتاقات النايمه ؟ https://t.co/bNJhmUXFX0,0,levant,ar_sarcasm_hf_train,0.7068965517241379
"سوق الجملة للخضر, الأرض موحلة",1,egyptian,training_generated,1.0
لم يترك الانقلاب نقيصة الا وعملها,0,msa,arsarcasm_train,1.0
إذا انت لا تهتم لما يقوله الاخرون ،، إذاً انتهيت من المرحلة الاولى للنجاح .. 😉🤩 https://t.co/7dLNzQu6HI,0,msa,arsarcasm_test,0.7894736842105263
"مطعم البرجر, اللحم غير ناضج",1,msa,training_generated,1.0
"""@maged111110 اماحكاية المجاعه واصحاب تهامه والاستخدام المكثف لحالتهم في الاعلام الغربي فهم هكذا من قبل عشرات السنين""",0,msa,arsarcasm_train,0.9456521739130435
اللهم لاتؤاخذ إخواننا في الشام والعراق بذنوبنا ستبقى حلب,0,msa,isemeval_ar_train,1.0
"""RT @AhramArabi: https://t.co/2CQLIsQkQmفتح الله جولن لـ""الأهرام العربى"" (3): أردوغان وفر للإخوان الملاذ الآمن.. وسيستخدمهم كما استخدم #حما…""",0,msa,arsarcasm_train,0.7238095238095238
"الوزير تدخل شخصياً, المشكلة زادت",1,msa,training_generated,1.0
مصيبة كبرى : عندما لا يفرق السياسي بين الخيار الاستراتيجي والخيار باللبن!عندها لا ترى أي فرق بين السُلطة والسَلطة. محمد الرطيان,1,msa,arsarcasm_test,1.0
الواحد شاف ايام اسود من قرن الخروب,1,egypt,isemeval_ar_train,1.0
ننتظركم في بوثنا في Coffee Day المقام في الجامعه العربيه المفتوحه يوم الثلاثاء 20/12/2016حياكم الله… https://t.co/UUrhknzM4A,0,levant,ar_sarcasm_hf_train,0.717391304347826
خلينا متفقين انو الشتا برُد الروح 🥺🥺❤❤❤,0,msa,arsarcasm_test,1.0
الوضع حاليا لدعى ربع المفتيسكوووووت حنصورفعلا على رؤوسهم الطير عندما ياتي ذكر اوردوغان واسرائيلخاب سعاكم...عدي… https://t.co/OWasFn6qy9,0,levant,ar_sarcasm_hf_train,0.8532110091743119
جمال خيال حقيقه جميل درر حكم أعجبني حكمه بقلمي شوق بوح شعر قصيد رتويت خمس الاف متابع بـ 200 ريال 132,0,msa,isemeval_ar_train,1.0
"""RT @MousaAlomar: القاريء رعد الكردي .. من السليمانية في العراق .. ما شاء الله وتبارك الله .. على هذا الصوت وكأنه من مزامير دَاوُود.. https:…""",0,msa,arsarcasm_train,0.8269230769230769
لبس البوصة تبقى عروسة,1,egypt,isemeval_ar_test_A,1.0
فكرة كافيه داخل الحي ممتازه جدا مع تطبيق فكرة العمل الجزئي بنظام الساعه تفيد أبناء الحي - انتظرونا قريبا 🌹,0,msa,arsarcasm_train,1.0
"محافظ القاهرة يقرر تغيير اسم شارع سليم الأول.. قتل آلاف المصريين وأعدم طومان باي !!!! طب والإرهابيين إللي في السجون؟ والإرهابيين إللي موجودين في مؤسسات الدولة عيني عينك؟ ســايـبـيـنـهـم لــيـــه ؟؟ يا إما يكون عندك دم علي طول ,, أو تخليك مبلط في الخط .",1,egypt,arsarcasm_test,1.0
ياليتني كنت الارض علشان تجذب لي,0,msa,isemeval_ar_test_A,1.0
حزب الاصلاح ينقل صورة خاطئة عن إذاعة #عدن المستقبل ويقول انها تابعة لحزب الله كذبتم ولم يصدقكم احد ياحريم السلطان نحن اشرف منكم ياخونه,1,levant,ar_sarcasm_hf_train,1.0
نحب اللغة العربية لأنها لغة القرآن ولأن نبيّنا عربي ولأنها لغة أهل الجنة #اليوم_العالمي_للغة_العربية #غرد_بصورة,0,msa,arsarcasm_train,1.0
"""RT @Dawah1974: قال #ﷺ :"" لو أن ابن آدم هرب من رزقه كما يهرب من الموت لأدركه رزقه كما يدركه الموت "".الحلية لأبي نعيم [الصحيحة للألباني٩٥٠]…""",0,msa,arsarcasm_train,0.9285714285714286
انتهاكات الانقلاب القمعية فى جامعة الاسكندرية وصلت مداها باصابات واعتقالات انقذنا يا عزيز يا جبار من طغمة الاستعمار,0,msa,arsarcasm_train,1.0
جبنا ، جلاب للمخيم ، ويوم درا ابوه زفنا وجان احطها برأس هذا وانخش بالحمام ، والمسكين انطق طق 😂😂 #اعترافات_الطفولة,0,levant,arsarcasm_train,1.0
أمير قطر السابق يشارك في جنازة #كاسترو و يشكره على مواقفه التاريخية بموضوعي #فلسطين و ثورة #الجزائر..طيب نحنا على شو فينا نشكر سمّوه؟!,0,egypt,ar_sarcasm_hf_train,1.0
يجب أن نبدأ حملة توعية لحث الناس على التصويت بكثرة لأن ذلك ف,0,msa,arsarcasm_train,1.0
متعودتش اشوف ف الناس غير الجمال #حمزة_نمرة,0,egypt,arsarcasm_train,1.0
دائرة الإحصاء المركزية في دولة #الاحتلال تنشر إحصائيات تؤكد فيها تساوي معدل الولادة بين النساء اليهوديات... https://t.co/suBixmtTg0,0,levant,ar_sarcasm_hf_train,0.8380952380952381
#طقس_العرب: #شاهد🔴لحظة تدهور صهريج نفط وانفجاره بشكل مرعب في #امريكا نتيجة الصقيع والإنجاد #الطقس #السعودية https://t.co/B9G1A7I79v #طقس…,0,levant,ar_sarcasm_hf_train,0.8712871287128713
لقاء رائع اجتمعت فيه مع الشيخ #عادل #الكلباني ،وأشكره على كرم ضيافته و الفوائد العلمية التي قدمها لي,0,msa,arsarcasm_train,1.0
"المحامي, القضية متروكة",1,levant,training_generated,1.0
"الوزير افتتح معمل غاز, المعمل اشتغل أسبوع وتوقف",1,msa,training_generated,1.0
"""القزاز: أخيراً الرئيس المصري القادم قد وصل! https://t.co/SnazjtlCij #احمد_شفيق #الرئيس #السيسي""",0,msa,arsarcasm_train,0.7534246575342466
"""RT @yousuf201372: #الروهنجيا_في_خطربل الإنسانية في خطر.يخافون من نصرة إخوانهم المستضعفين خوفاً من تهمة إلصاق الإرهاب فيهم!ناموا فقد يحين…""",0,msa,arsarcasm_train,0.9245283018867925
خليك كوبري #عسكر #اخوان لايق عليك # #قانون_التظاهر #قصر_الاتحادية #اسقاط_قانون_التظاهر #6ابريل,1,egypt,arsarcasm_train,1.0
#انتخبوا_البرص,1,egypt,arsarcasm_train,1.0
"""من فضلك ريتويت سوا رامي عياش و مايا دياب | بدون موسيقى المدينة""",0,msa,arsarcasm_train,1.0
"""#مبتدا #كندة_علوش توضح سبب عدم حضورها حفل افتتاح #مهرجان_القاهرة_السينمائى https://t.co/aX5lctlnKp""",0,msa,arsarcasm_train,0.7792207792207793
صورة بها رأيي | إن لم تحترم حق من تعارضه في إختلافه معك بحجة أنه فاشي، إحترس فإنك لا تقل عنه فاشية,1,msa,arsarcasm_train,1.0
يبقي كده بانت لبتها هو مش عايز انتخابات حتي لو قدامه كومبارس وهنقضيها#عشان_تبنيها...وطبعا الزعيم هيستجيب ويتنازل ويتعطف ويقبل المسئولية عشان هو مقاتل ولازم يكمل معركة البناء والقضاء علي الارهاب....,1,egypt,arsarcasm_test,1.0
بعض #الإعلاميين لسان حاله يقول: كلامي هو الصح والحقيقة لا تتعداني ولا أسمح لكم انكم تسمعون شخص ثاني !! معاصرة في غياب #الثقافة !!,1,msa,arsarcasm_train,1.0
